ilocano;ilo;ilocano
ili’uun;ilu;iliuun
ilue;ilv;ilue
malasar de Mala;ima;malasar de Mala
imeraguen;ime;imeraguen
miluk;iml;miluk
imonda;imn;imonda
imbongu;imo;imbongu
marse;ims;marse
milyen;imy;milyen
inga;inb;inga
langues indo-aryennes;inc;indo aryennes langues
indanga;indanga;indanga
indo-européen commun;indo-européen commun;indoeuropeen commun
langues indo-européennes;ine;indo europeennes langues
deg hit’an;ing;deg hitan
ingouche;inh;ingouche
inga de la jungle;inj;inga de la jungle
isinai;inn;isinai
inoke-yate;ino;inokeyate
iñapari;inp;inapari
langue des signes indienne;ins;signes indienne
intha;int;intha
ineseño;inz;ineseno
ido;io;ido
iowa-oto;iow;iowaoto
ipili;ipi;ipili
ipiko;ipo;ipiko
iquito;iqu;iquito
langues iraniennes;ira;iraniennes langues
iresim;ire;iresim
irarutu;irh;irarutu
irigwe;iri;irigwe
iraqw;irk;iraqw
irántxe;irn;irantxe
langues iroquoiennes;iro;iroquoiennes langues
ir;irr;ir
irula;iru;irula
kamberau;irx;kamberau
islandais;is;islandais
isabi;isa;isabi
isconahua;isc;isconahua
isnag;isd;isnag
langue des signes italienne;ise;signes italienne
langue des signes irlandaise;isg;signes irlandaise
esan;ish;esan
nkem-nkum;isi;nkemnkum
ishkashimi;isk;ishkashimi
masimasi;ism;masimasi
isanzu;isn;isanzu
isoko;iso;isoko
langue des signes israélienne;isr;signes israélienne
istriote;ist;istriote
isu (Menchum);isu;isu menchum
italien;it;italien
itneg de Binongan;itb;itneg de Binongan
langues italiques;itc;italiques langues
itenez;ite;itenez
itelmène;itl;itelmene
itu mbon uzo;itm;itu mbon uzo
itonama;ito;itonama
isekiri;its;isekiri
itneg des Maeng;itt;itneg des Maeng
itawit;itv;itawit
ito;itw;ito
itik;itx;itik
itneg du Moyadan;ity;itneg du Moyadan
itzá;itz;itza
inuktitut;iu;inuktitut
iu mien;ium;iu mien
ibatan;ivb;ibatan
ivatan;ivv;ivatan
iwam;iwm;iwam
iwur;iwo;iwur
sepik iwam;iws;sepik iwam
ixcatèque;ixc;ixcateque
ixil;ixl;ixil
mesaka;iyo;mesaka
ingrien;izh;ingrien
izere;izr;izere
japonais;ja;japonais
kun’yomi;ja-kun;kunyomi
on’yomi;ja-on;onyomi
jamamadí;jaa;jamamadi
hyam;jab;hyam
jacaltèque;jac;jacalteque
yabem;jae;yabem
jah hut;jah;jah hut
jakun;jak;jakun
fatamanue;jal;fatamanue
créole jamaïcain;jam;creole jamaicain
jandai;jan;jandai
yanyuwa;jao;yanyuwa
japhug;japhug;japhug
yaqay;jaq;yaqay
javanais de Nouvelle-Calédonie;jas;javanais de nouvellecaledonie
yaur;jau;yaur
jawe;jaz;jawe
nafusi;jbn;nafusi
lojban;jbo;lojban
djeoromitxi;jbt;djeoromitxi
krymchak;jct;krymchak
juhuri;jdt;juhuri
jebero;jeb;jebero
jeng;jeg;jeng
jeh;jeh;jeh
yei;jei;yei
jeri kuo;jek;jeri kuo
yelmek;jel;yelmek
dza;jen;dza
manem;jet;manem
djongor de Bourmataguil;jeu;djongor de Bourmataguil
judéo-géorgien;jge;judeogeorgien
gwak;jgk;gwak
ngomba;jgo;ngomba
jehai;jhi;jehai
jina;jia;jina
jibu;jib;jibu
jicaque de la Flor;jic;jicaque de la Flor
jicaque d’El Palmar;jicaque d’El Palmar;jicaque del palmar
bu;jid;bu
djingili;jig;djingili
shangzhai;jih;shangzhai
jilim;jil;jilim
jimi (Cameroun);jim;jimi cameroun
jiamao;jio;jiamao
lavrung;jiq;lavrung
jita;jit;jita
jinuo de Youle;jiu;jinuo de Youle
shuar;jiv;shuar
palta;jiv-pal;palta
jinuo de Buyuan;jiy;jinuo de Buyuan
bankal;jjr;bankal
kaera;jka;kaera
kubo;jko;kubo
koro (Inde);jkr;koro inde
labir;jku;labir
ngile;jle;ngile
machame;jmc;machame
mashi (Nigeria);jms;mashi nigeria
yemsa;jnj;yemsa
joba;job;joba
jora;jor;jora
langue des signes jordanienne;jos;signes jordanienne
jowulu;jow;jowulu
judéo-persan;jpr;judeopersan
langues japonaises;jpx;japonaises langues
jaraï;jra;jarai
judéo-arabe;jrb;judeoarabe
júma;jua;juma
jurchen;juc;jurchen
hõne;juh;hone
jumjum;jum;jumjum
juang;jun;juang
hupda;jup;hupda
juruna;jur;juruna
langue des signes de Jumla;jus;signes jumla
jute;jut;jute
javanais;jv;javanais
javanais des Caraïbes;jvn;javanais des caraibes
rgyalrong;jya;rgyalrong
géorgien;ka;georgien
karakalpak;kaa;karakalpak
kabyle;kab;kabyle
kachin;kac;kachin
ketangalan;kae;ketangalan
katso;kaf;katso
fer;kah;fer
karekare;kai;karekare
jju;kaj;jju
kakán;kakán;kakan
kalis;kalis;kalis
kamba;kam;kamba
khassonké;kao;khassonke
bezhta;kap;bezhta
capanahua;kaq;capanahua
langues karènes;kar;karenes langues
kathlamet;kathlamet;kathlamet
kawi;kaw;kawi
kao;kax;kao
kamayura;kay;kamayura
kashuyana;kbb;kashuyana
kadiwéu;kbc;kadiweu
kabarde;kbd;kabarde
camsá;kbh;camsa
kanembou;kbl;kanembou
kare (République centrafricaine);kbn;kare republique centrafricaine
keliko;kbo;keliko
kabiyè;kbp;kabiye
kamono;kbq;kamono
kande;kbs;kande
abadi;kbt;abadi
dera;kbv;dera
kanuri de Manga;kby;kanuri de Manga
duhwa;kbz;duhwa
khanty;kca;khanty
kawacha;kcb;kawacha
tyap;kcg;tyap
kalanga;kck;kalanga
kala;kcl;kala
gula (République centrafricaine);kcm;gula centrafrique
nubi;kcn;nubi
kanga;kcp;kanga
kachama-ganjule;kcx;kachamaganjule
korandjé;kcy;korandje
konongo;kcz;konongo
gathang;kda;gathang
yankunytjatjara;kdd;yankunytjatjara
makonde;kde;makonde
kumam;kdi;kumam
karimojong;kdj;karimojong
kagoma;kdm;kagoma
langues kordofaniennes;kdo;kordofaniennes langues
kaningdon-nindem;kdp;kaningdonnindem
koch;kdq;koch
karaïme;kdr;karaime
kuy;kdt;kuy
kadaru;kdu;kadaru
koneraw;kdw;koneraw
créole du Cap-Vert;kea;creole cap vert
kélé (Gabon);keb;kele gabon
keiga;kec;keiga
kerewe;ked;kerewe
keres de l’Est;kee;keres de lest
kpési;kef;kpesi
tese;keg;tese
kei;kei;kei
q’eqchi’;kek;qeqchi
kela (République démocratique du Congo);kel;kela congo
kelabit long napir;kelabit long napir;kelabit long napir
kemak;kem;kemak
kenyang;ken;kenyang
kenyah long anap;kenyah long anap;kenyah long anap
kenyah long dunin;kenyah long dunin;kenyah long dunin
kenyah long san;kenyah long san;kenyah long san
kakwa;keo;kakwa
kera;ker;kera
kugbo;kes;kugbo
ket;ket;ket
kewa de l’Ouest;kew;kewa de louest
kupia;key;kupia
kodagu;kfa;kodagu
kolami du Nord-Ouest;kfb;kolami du nordouest
konda-dora;kfc;kondadora
koya;kff;koya
kurichiya;kfh;kurichiya
kemie;kfj;kemie
kinnauri;kfk;kinnauri
khunsari;kfm;khunsari
koro (Côte d’Ivoire);kfo;koro cote divoire
korku;kfq;korku
kutchi;kfr;kutchi
kumaoni;kfy;kumaoni
koromfé;kfz;koromfe
kikongo;kg;kikongo
kawe;kgb;kawe
kataang;kgd;kataang
komering;kge;komering
kusunda;kgg;kusunda
kaiwa;kgk;kaiwa
krongo;kgo;krongo
kaingang;kgp;kaingang
kamoro;kgq;kamoro
abun;kgr;abun
kumbainggar;kgs;kumbainggar
karas;kgv;karas
karon dori;kgw;karon dori
khasi;kha;khasi
khamnigan;khamnigan;khamnigan
tai lü;khb;tai lu
tukang besi du Nord;khc;tukang besi du Nord
korowai;khe;korowai
kham;khg;kham
keuw;khh;keuw
langues khoïsanes;khi;khoisanes langues
khiajari;khiajari;khiajari
kuturmi;khj;kuturmi
khotanais;kho;khotanais
khoznini;khoznini;khoznini
kapori;khp;kapori
koyra chiini;khq;koyra chiini
kharia;khr;kharia
kasua;khs;kasua
khvarshi;khv;khvarshi
khowar;khw;khowar
kele (Congo);khy;kele congo
keapara;khz;keapara
kikuyu;ki;kikuyu
kim;kia;kim
koalib;kib;koalib
kickapoo;kic;kickapoo
koshin;kid;koshin
kibet;kie;kibet
kham parbate de l’Est;kif;kham parbate de lest
kimaama;kig;kimaama
kitsai;kii;kitsai
kilivila;kij;kilivila
kariya;kil;kariya
tofalar;kim;tofalar
kiowa;kio;kiowa
kham sheshi;kip;kham sheshi
kiptchak mamelouk;kiptchak mamelouk;kiptchak mamelouk
kis;kis;kis
kitanemuk;kitanemuk;kitanemuk
kirmancki;kiu;kirmancki
kimbu;kiv;kimbu
kiwai du Nord-Est;kiw;kiwai du nordest
kirikiri;kiy;kirikiri
kisi;kiz;kisi
kuanyama;kj;kuanyama
mlap;kja;mlap
kanjobal;kjb;kanjobal
konjo de la côte;kjc;konjo de la cote
kiwai du Sud;kjd;kiwai du Sud
kisar;kje;kisar
khmu;kjg;khmu
khakasse;kjh;khakasse
kirghiz de Fu-Yu;kjh-fyk;kirghiz de fuyu
khinalug;kjj;khinalug
kham parbate de l’Ouest;kjl;kham parbate de louest
kháng;kjm;khang
kunjen;kjn;kunjen
pwo de l’Est;kjp;pwo de lest
keres de l’Ouest;kjq;keres de louest
kurudu;kjr;kurudu
kewa de l’Est;kjs;kewa de lest
kashaya;kju;kashaya
bumthangkha;kjz;bumthangkha
kazakh;kk;kazakh
kakanda;kka;kakanda
kwerisa;kkb;kwerisa
kakabe;kke;kakabe
kagulu;kki;kagulu
kokota;kkk;kokota
kosarek yale;kkl;kosarek yale
karko;kko;karko
kir-balar;kkr;kirbalar
giiwo;kks;giiwo
guugu yimidhirr;kky;guugu yimidhirr
kaska;kkz;kaska
kalaallisut;kl;kalaallisut
klamath;kla;klamath
kiliwa;klb;kiliwa
kamilaroi;kld;kamilaroi
kulung (Népal);kle;kulung nepal
kalagan de Tagakaulu;klg;kalagan de Tagakaulu
khalaj;klj;khalaj
kono (Nigeria);klk;kono nigeria
migum;klm;migum
kalenjin;kln;kalenjin
kamasa;klp;kamasa
rumu;klq;rumu
kalasha;kls;kalasha
khmer;km;khmer
kimbundu;kmb;kimbundu
kam;kmc;kam
kare (Papouasie-Nouvelle-Guinée);kmf;kare papouasie nouvelle guinee
kâte;kmg;kate
kalam;kmh;kalam
kami (Nigeria);kmi;kami nigeria
kalinga de Limos;kmk;kalinga de Limos
kalinga de Tanudan;kml;kalinga de Tanudan
awtuw;kmn;awtuw
kwoma;kmo;kwoma
gwama;kmq;gwama
kurmandji;kmr;kurmandji
kamasau;kms;kamasau
kemtuik;kmt;kemtuik
karipúna;kmv;karipuna
komo (langue bantoue);kmw;komo langue bantoue
waboda;kmx;waboda
turk du Khorassan;kmz;turk du Khorassan
kannara;kn;kannara
kanakuru;kna;kanakuru
kalinga de Lubuagan;knb;kalinga de Lubuagan
kanouri central;knc;kanouri central
konda;knd;konda
kankanaey;kne;kankanaey
kanufi;kni;kanufi
acatèque;knj;acateque
kuranko;knk;kuranko
kono (Sierra Leone);kno;kono sierra leone
kwanja;knp;kwanja
kensiw;kns;kensiw
katukina;knt;katukina
kono (Guinée);knu;kono guinee
waia;knv;waia
kung-ekoka;knw;kungekoka
kendayan;knx;kendayan
coréen;ko;coreen
konomala;koa;konomala
kodi;kod;kodi
kacipo-balesi;koe;kacipobalesi
kubi;kof;kubi
kogui;kog;kogui
koyo;koh;koyo
komi-permyak;koi;komipermyak
konkânî;kok;konkani
konomihu;konomihu;konomihu
konjo;koo;konjo
waube;kop;waube
kota (Gabon);koq;kota gabon
kosraéen;kos;kosraeen
lagwan;kot;lagwan
kotoxo;kotoxo;kotoxo
koke;kou;koke
kugama;kow;kugama
koyukon;koy;koyukon
korak;koz;korak
baniwa de l’Içana;kpc;baniwa de licana
kpellé;kpe;kpelle
komba;kpf;komba
kapingamarangi;kpg;kapingamarangi
kpan;kpk;kpan
koho;kpm;koho
kepkiriwát;kpn;kepkiriwat
akposso;kpo;akposso
korupun-sela;kpq;korupunsela
tehit;kps;tehit
karata;kpt;karata
kobon;kpw;kobon
koiari des montagnes;kpx;koiari des montagnes
koryak;kpy;koryak
sapiny;kpz;sapiny
doromu-koki;kqc;doromukoki
néo-araméen de Koy Sandjaq;kqd;arameen neo de koy sandjaq
kalagan;kqe;kalagan
kimré;kqp;kimre
kimaragang;kqr;kimaragang
kisi septentrional;kqs;kisi septentrional
kadazan klias;kqt;kadazan klias
murut kolod;kqv;murut kolod
mser;kqx;mser
koorete;kqy;koorete
kanouri;kr;kanouri
karkin;krb;karkin
karatchaï-balkar;krc;karatchaibalkar
panará;kre;panara
koro (Vanuatu);krf;koro vanuatu
krio;kri;krio
kinaray-a;krj;kinaraya
kerek;krk;kerek
carélien;krl;carelien
langues kroues;kro;kroues langues
kresh;krs;kresh
kanuri de Tumari;krt;kanuri de Tumari
kurukh;kru;kurukh
karon;krx;karon
kryz;kry;kryz
kashmiri;ks;kashmiri
shambala;ksb;shambala
kuanua;ksd;kuanua
kuni;kse;kuni
bafia;ksf;bafia
francique ripuaire;ksh;francique ripuaire
i’saka;ksi;isaka
kansa;ksk;kansa
kasiguranin;ksn;kasiguranin
kabba;ksp;kabba
borong;ksr;borong
kisi méridional;kss;kisi meridional
kusu;ksv;kusu
sgaw;ksw;sgaw
kedang;ksx;kedang
kambaata;ktb;kambaata
kokata;ktd;kokata
kalkatungu;ktg;kalkatungu
muyu du Nord;kti;muyu du Nord
karitiana;ktn;karitiana
kuot;kto;kuot
kaduo;ktp;kaduo
muyu du Sud;kts;muyu du Sud
kituba;ktu;kituba
kato;ktw;kato
juǀ’hoan;ktz;ju hoan
kurde;ku;kurde
kutep;kub;kutep
kwinsu;kuc;kwinsu
’auhelawa;kud;auhelawa
kuman;kue;kuman
katu;kuf;katu
kupa;kug;kupa
kushi;kuh;kushi
kuikuro;kui;kuikuro
kuria;kuj;kuria
kepo’;kuk;kepo
kulere;kul;kulere
koumyk;kum;koumyk
kumaná;kumaná;kumana
kunama;kun;kunama
kusaal;kus;kusaal
kutenai;kut;kutenai
kolchan;kuu;kolchan
kuuku-ya’u;kuy;kuukuyau
kunza;kuz;kunza
komi;kv;komi
bagwalal;kva;bagwalal
kove;kvc;kove
kui;kvd;kui
murut kalabakan;kve;murut kalabakan
kabalai;kvf;kabalai
kuni-boazi;kvg;kuniboazi
kwang;kvi;kwang
kendem;kvm;kendem
kuna;kvn;kuna
dobel;kvo;dobel
geba;kvq;geba
kerinci;kvr;kerinci
lahta;kvt;lahta
wersing;kvw;wersing
cornique;kw;cornique
dâw;kwa;daw
kwaio;kwd;kwaio
kwerba;kwe;kwerba
démé;kwg;deme
kowiai;kwh;kowiai
awa pit;kwi;awa pit
kwanga;kwj;kwanga
kwakiutl;kwk;kwakiutl
kwangali;kwn;kwangali
kodia;kwp;kodia
kwer;kwr;kwer
kwese;kws;kwese
kwesten;kwt;kwesten
sara kaba náà;kwv;sara kaba naa
konso;kxc;konso
karo (Éthiopie);kxh;karo ethiopie
koulfa;kxj;koulfa
melanau kanowit;kxn;melanau kanowit
kanoê;kxo;kanoe
kangjia;kxs;kangjia
kui (Inde);kxu;kui inde
kuvi;kxv;kuvi
kerewo;kxz;kerewo
kirghiz;ky;kirghiz
kwaya;kya;kwaya
karuk;kyh;karuk
kiput;kyi;kiput
karao;kyj;karao
kalapuya central;kyl;kalapuya central
klon;kyo;klon
kenga;kyq;kenga
baram kayan;kys;baram kayan
kayagar;kyt;kayagar
kayah li de l’Ouest;kyu;kayah li de louest
rapoisi;kyx;rapoisi
kayabi;kyz;kayabi
kaili de Da’a;kzf;kaili de daa
dongolawi-kenzi;kzh;dongolawikenzi
kelabit bario;kzi;kelabit bario
kadazan penampang;kzj;kadazan penampang
kayeli;kzl;kayeli
kais;kzm;kais
dusun tambunan;kzt;dusun tambunan
kayupulau;kzu;kayupulau
karirí-xocó;kzw;karirixoco
kalabra;kzz;kalabra
latin;la;latin
subanen du Sud;laa;subanen du Sud
linéaire A;lab;lineaire a
lacandon;lac;lacandon
judéo-espagnol;lad;judeoespagnol
pattani;lae;pattani
lafofa;laf;lafofa
langi;lag;langi
lahnda;lah;lahnda
lambya;lai;lambya
lango;laj;lango
laka (Nigeria);lak;laka nigeria
lala (Afrique du Sud);lala (Afrique du Sud);lala afrique du sud
lamba;lam;lamba
laru;lan;laru
laka;lap;laka
qabiao;laq;qabiao
larteh;lar;larteh
lama (Togo);las;lama togo
laba;lau;laba
lauhut;lauhut;lauhut
lauje;law;lauje
lawi;lawi;lawi
tiwa;lax;tiwa
lama (Birmanie);lay;lama birmanie
aribwatsa;laz;aribwatsa
lazé;lazé;laze
luxembourgeois;lb;luxembourgeois
lakkja;lbc;lakkja
lak;lbe;lak
ladakhi;lbj;ladakhi
bontok central;lbk;bontok central
lamet;lbn;lamet
laven;lbo;laven
wampar;lbq;wampar
langue des signes libyennne;lbs;signes libyenne
lachi;lbt;lachi
labu;lbu;labu
tolaki;lbw;tolaki
lawangan;lbx;lawangan
lamu-lamu;lby;lamulamu
lardil;lbz;lardil
lola;lcd;lola
lisela;lcl;lisela
tungag;lcm;tungag
lawa de l’Ouest;lcp;lawa de louest
luhu;lcq;luhu
kla-dan;lda;kladan
dũya;ldb;duya
luri;ldd;luri
laari;ldi;laari
láadan;ldn;laadan
lega de Shabunda;lea;lega de Shabunda
lala-bisa;leb;lalabisa
leko;lec;leko
lendu;led;lendu
lyélé;lee;lyele
lelemi;lef;lelemi
lengua;leg;lengua
lenje;leh;lenje
lemio;lei;lemio
leipon;lek;leipon
lele (République démocratique du Congo);lel;lele congo
nomaande;lem;nomaande
lenca du Salvador;len;lenca du Salvador
leti (Cameroun);leo;leti cameroun
lepcha;lep;lepcha
lembena;leq;lembena
lenkau;ler;lenkau
lese;les;lese
amio-gelimi;let;amiogelimi
kara (Papouasie-Nouvelle-Guinée);leu;kara papouasienouvelleguinee
pantar de l’Ouest;lev;pantar de louest
kaili de Ledo;lew;kaili de Ledo
luang;lex;luang
lemolang;ley;lemolang
lezghien;lez;lezghien
lingua franca nova;lfn;lingua franca nova
ganda;lg;ganda
lungga;lga;lungga
laghu;lgb;laghu
lougbara;lgg;lougbara
laghuu;lgh;laghuu
lengilu’;lgi;lengilu
neverver;lgk;neverver
wala;lgl;wala
lega-mwenga;lgm;legamwenga
opuuo;lgn;opuuo
logba;lgq;logba
lengo;lgr;lengo
pahi;lgt;pahi
longgu;lgu;longgu
ligenza;lgz;ligenza
laha;lha;laha
lahu shi;lhi;lahu shi
lhomi;lhm;lhomi
lahanan;lhn;lahanan
lhokpu;lhp;lhokpu
mlahso;lhs;mlahso
lo-toga;lht;lotoga
lahu;lhu;lahu
limbourgeois;li;limbourgeois
limba central et de l’Ouest;lia;limba central et de louest
likum;lib;likum
hlaï;lic;hlai
nyindrou;lid;nyindrou
likila;lie;likila
limbou;lif;limbou
ligbi;lig;ligbi
light warlpiri;light warlpiri;light warlpiri
lihir;lih;lihir
limkhim;lii;limkhim
ligure;lij;ligure
lika;lik;lika
lillooet;lil;lillooet
liki;lio;liki
sekpele;lip;sekpele
libido;liq;libido
anglais libérien;lir;anglais liberien
lisu;lis;lisu
lisum;lisum;lisum
logorik;liu;logorik
livonien;liv;livonien
col;liw;col
liabuku;lix;liabuku
banda-bambari;liy;bandabambari
libinza;liz;libinza
lizu;lizu;lizu
rampi;lje;rampi
laiyolo;lji;laiyolo
li’o;ljl;lio
lampung;ljp;lampung
lakalei;lka;lakalei
kabras;lkb;kabras
kucong;lkc;kucong
lakondê;lkd;lakonde
kenyi;lke;kenyi
laki;lki;laki
kalaamaya;lkm;kalaamaya
lakon;lkn;lakon
lakota;lkt;lakota
lokoya;lky;lokoya
lala-roba;lla;lalaroba
lolo;llb;lolo
lele (Guinée);llc;lele guinee
ladin;lld;ladin
lele (Papouasie-Nouvelle-Guinée);lle;lele papouasienouvelleguinee
ladji ladji;llj;ladji ladji
lelak;llk;lelak
lele (Tchad);lln;lele tchad
éfaté du Nord;llp;efate du nord
langue des signes lituanienne;lls;signes lituanienne
lau;llu;lau
limba de l’Est;lma;limba de lest
merei;lmb;merei
limilngan;lmc;limilngan
lumun;lmd;lumun
lamé;lme;lame
lamogai;lmg;lamogai
raga;lml;raga
lambadi;lmn;lambadi
lombard;lmo;lombard
limbum;lmp;limbum
lamen;lmu;lamen
miwok du lac;lmw;miwok du lac
lamboya;lmy;lamboya
lingala;ln;lingala
langbashe;lna;langbashe
lundayeh;lnd;lundayeh
lombard (germanique);lng;lombard germanique
banda Sud central;lnl;banda Sud central
lamnso’;lns;lamnso
laotien;lo;laotien
loloda;loa;loloda
inonhan;loc;inonhan
saluan;loe;saluan
logo;log;logo
narim;loh;narim
loma (Côte d’Ivoire);loi;loma cote divoire
lou;loj;lou
loko;lok;loko
lomongo;lol;lomongo
loma;lom;loma
lomwe du Malawi;lon;lomwe du Malawi
lopa;lop;lopa
téén;lor;teen
loniu;los;loniu
otuho;lot;otuho
créole louisianais;lou;creole louisianais
tampias lobu;low;tampias lobu
lozi;loz;lozi
lelepa;lpa;lelepa
lipo;lpo;lipo
lopit;lpx;lopit
rara bakati’;lra;rara bakati
lori du Nord;lrc;lori du Nord
laurentien;lre;laurentien
larestani;lrl;larestani
laro;lro;laro
lemerig;lrz;lemerig
lasguerdi;lsa;lasguerdi
lishana deni;lsd;lishana deni
lusengo;lse;lusengo
lish;lsh;lish
lashi;lsi;lashi
langue des signes lettonne;lsl;signes lettonne
saamia;lsm;saamia
aruop;lsr;aruop
lituanien;lt;lituanien
chinois médiéval;ltc;chinois medieval
latgalien;ltg;latgalien
leti (Indonésie);lti;leti indonesie
latundê;ltn;latunde
lutachoni;lts;lutachoni
louba-katanga;lu;loubakatanga
luba-lulua;lua;lubalulua
aringa;luc;aringa
ludien;lud;ludien
luvale;lue;luvale
luiseño;lui;luiseno
juaneño;lui-jua;juaneno
olu’bo;lul;olubo
lounda;lun;lounda
luo (Kenya, Tanzanie);luo;luo kenya tanzanie
lumbu;lup;lumbu
laura;lur;laura
mizo;lus;mizo
lushootseed;lut;lushootseed
lumba-yakkha;luu;lumbayakkha
luwati;luv;luwati
luo (Cameroun);luw;luo cameroun
luhya;luy;luhya
lori du Sud;luz;lori du Sud
letton;lv;letton
makuva;lva;makuva
lavukaleve;lvk;lavukaleve
wanga;lwg;wanga
lawa de l’Est;lwl;lawa de lest
luwo;lwo;luwo
lewo;lww;lewo
lyngngam;lyg;lyngngam
chinois classique;lzh;chinois classique
leinong;lzn;leinong
laze;lzz;laze
ma pnaan;ma pnaan;ma pnaan
mazatèque d’Eloxochitlán;maa;mazateque deloxochitlan
madourais;mad;madourais
bo-rukul;mae;borukul
mafa;maf;mafa
magahi;mag;magahi
maithili;mai;maithili
mazatèque de Jalapa de Díaz;maj;mazateque de jalapa de diaz
makassar;mak;makassar
mam;mam;mam
mandingue;man;mandingue
langues austronésiennes;map;austronesiennes langues
banyumasan;map-bms;banyumasan
mazatèque de Chiquihuitlán;maq;mazateque de chiquihuitlan
massaï;mas;massai
matlatzinca de San Francisco;mat;matlatzinca de San Francisco
mazatèque de Huautla;mau;mazateque de huautla
mawé-sateré;mav;mawesatere
mampruli;maw;mampruli
malais de Ternate;max;malais de Ternate
mayennais;mayennais;mayennais
mazahua central;maz;mazahua central
higaonon;mba;higaonon
manobo de l’Ouest de Bukidnon;mbb;manobo de louest de bukidnon
macushi;mbc;macushi
manobo de Dibabawon;mbd;manobo de Dibabawon
molala;mbe;molala
mangseng;mbh;mangseng
manobo d’Ilianen;mbi;manobo dilianen
nadëb;mbj;nadeb
malol;mbk;malol
macaguán;mbn;macaguan
damana;mbp;damana
maisin;mbq;maisin
nukak;mbr;nukak
manobo de Sarangani;mbs;manobo de Sarangani
manobo de Matigsalug;mbt;manobo de Matigsalug
mbula-bwazza;mbu;mbulabwazza
maring;mbw;maring
memoni;mby;memoni
maká;mca;maka
machiguenga;mcb;machiguenga
marinahua;mcd;marinahua
matsés;mcf;matses
de’cuana;mch;decuana
mesem;mci;mesem
mbunda;mck;mbunda
kristang;mcm;kristang
mixe de Coatlán;mco;mixe de coatlan
makaa;mcp;makaa
menya;mcr;menya
mambai;mcs;mambai
manguissa;mct;manguissa
ba mambila;mcu;ba mambila
minanibai;mcv;minanibai
mawa;mcw;mawa
mpiemo;mcx;mpiemo
watut du Sud;mcy;watut du Sud
mada (Nigéria);mda;mada nigeria
morigi;mdb;morigi
male;mdc;male
mbum;mdd;mbum
maba (Tchad);mde;maba tchad
mokcha;mdf;mokcha
massalat;mdg;massalat
maguindanao;mdh;maguindanao
mamvu;mdi;mamvu
mangbutu;mdk;mangbutu
mbala;mdp;mbala
mandar;mdr;mandar
maria (Papouasie-Nouvelle-Guinée);mds;maria papouasienouvelleguinee
mbochi;mdw;mbochi
dizi;mdx;dizi
maale;mdy;maale
menka;mea;menka
ikobi;meb;ikobi
mara;mec;mara
melpa;med;melpa
mengen;mee;mengen
megam;mef;megam
mixtèque de Tlaxiaco du Sud-Ouest;meh;mixteque de tlaxiaco du sudouest
midob;mei;midob
meyah;mej;meyah
mekeo;mek;mekeo
melanau central;mel;melanau central
mangala;mem;mangala
mendé;men;mende
menien;menien;menien
malais kedah;meo;malais kedah
mere;meq;mere
meru;mer;meru
masmaje;mes;masmaje
mato;met;mato
motou;meu;motou
mano;mev;mano
maaka;mew;maaka
hassanya;mey;hassanya
menominee;mez;menominee
me’phaa de Huehuetepec;me’phaa de Huehuetepec;mephaa de huehuetepec
me’phaa de Huitzapula;me’phaa de Huitzapula;mephaa de huitzapula
me’phaa de Nanzintla;me’phaa de Nanzintla;mephaa de nanzintla
me’phaa de Teocuitlapa;me’phaa de Teocuitlapa;mephaa de teocuitlapa
me’phaa de Zapotitlan Tablas;me’phaa de Zapotitlan Tablas;mephaa de zapotitlan tablas
malais de Pattani;mfa;malais de Pattani
créole mauricien;mfe;creole mauricien
naki;mff;naki
mogofin;mfg;mogofin
wandala;mfi;wandala
mefele;mfj;mefele
mbembe Cross River;mfn;mbembe Cross River
malais de Makassar;mfp;malais de Makassar
marithiel;mfr;marithiel
melo;mfx;melo
mayo;mfy;mayo
mabaan;mfz;mabaan
malgache;mg;malgache
moyen irlandais;mga;irlandais moyen
moru;mgd;moru
maklew;mgf;maklew
makhuwa-meetto;mgh;makhuwameetto
lijili;mgi;lijili
abureni;mgj;abureni
mawes;mgk;mawes
mambae;mgm;mambae
meta’;mgo;meta
magar oriental;mgp;magar oriental
malila;mgq;malila
mambwe-lungu;mgr;mambwelungu
manda (Tanzanie);mgs;manda tanzanie
matengo;mgv;matengo
matumbi;mgw;matumbi
mbugwe;mgz;mbugwe
marshallais;mh;marshallais
manda (Inde);mha;manda inde
mahongwe;mhb;mahongwe
mocho;mhc;mocho
mah meri;mhe;mah meri
ma’di;mhi;madi
moghol;mhj;moghol
mauwake;mhl;mauwake
makhuwa-moniga;mhm;makhuwamoniga
mochène;mhn;mochene
mashi (Zambie);mho;mashi zambie
mandan;mhq;mandan
mari de l’Est;mhr;mari de lest
buru;mhs;buru
digaro;mhu;digaro
maru;mhx;maru
ma’anyan;mhy;maanyan
moor;mhz;moor
maori;mi;maori
miami;mia;miami
miao de Xiaozhang;miao de Xiaozhang;miao de Xiaozhang
mixtèque d’Atatláhuca;mib;mixteque datatlahuca
micmac;mic;micmac
néo-mandéen;mid;mandeen neo
mixtèque d’Ocotepec;mie;mixteque docotepec
mofu-gudur;mif;mofugudur
mixtèque de San Miguel El Grande;mig;mixteque de san miguel el grande
mixtèque de Chayuco;mih;mixteque de chayuco
mixtèque de Chigmecatitlán;mii;mixteque de chigmecatitlan
abar;mij;abar
mikasuki;mik;mikasuki
hitchiti;mik-hit;hitchiti
